,Times runned,Elevation,temperature,M,F,Age,humidity,arrival_time
138,1,10.44776248931885,36.63,1,0,23,0.87,4659
139,1,14.359289169311518,36.63,1,0,27,0.87,4496
140,1,366.0434265136719,36.63,1,0,42,0.87,4585
141,1,221.5890655517578,36.63,1,0,41,0.87,4601
142,1,263.49282836914057,36.63,1,0,22,0.87,4552
143,1,666.8341674804688,36.63,1,0,34,0.87,4621
144,1,132.6146392822266,36.63,0,1,30,0.87,4500
145,1,56.084815979003906,36.63,1,0,25,0.87,4563
146,1,5.729408264160156,36.63,1,0,31,0.87,4684
147,1,13.315147399902338,36.63,1,0,25,0.87,4600
148,1,3.118554830551147,36.63,1,0,32,0.87,4528
149,1,55.22239303588867,36.63,1,0,30,0.87,4729
150,1,113.38473510742192,36.63,1,0,47,0.87,4459
151,1,2930.111572265625,36.63,1,0,45,0.87,4435
152,1,259.998291015625,36.63,1,0,36,0.87,4727
153,1,182.8298187255859,36.63,1,0,28,0.87,4451
154,1,897.9967651367188,36.63,1,0,29,0.87,4610
155,1,7.309962749481201,36.63,1,0,29,0.87,4708
156,1,278.0033569335938,36.63,1,0,24,0.87,4626
157,1,232.5149993896484,36.63,1,0,31,0.87,4539
158,1,199.8629608154297,36.63,1,0,23,0.87,4447
159,1,79.19601440429688,36.63,1,0,32,0.87,4657
160,1,70.12425231933594,36.63,1,0,28,0.87,4589
161,1,260.29702758789057,36.63,1,0,29,0.87,4733
162,1,16.84739112854004,36.63,1,0,25,0.87,4637
163,1,31.71040916442871,36.63,1,0,29,0.87,4632
164,1,148.55224609375,36.63,1,0,36,0.87,4431
165,1,16.83182334899902,36.63,1,0,31,0.87,4657
166,1,284.6058349609375,36.63,1,0,23,0.87,4544
167,1,514.8724365234375,36.63,1,0,33,0.87,4480
168,1,152.5553283691406,36.63,1,0,39,0.87,4589
169,1,1300.004516601562,36.63,1,0,35,0.87,4299
170,1,254.7844543457031,36.63,1,0,35,0.87,4524
171,1,17.05924987792969,36.63,1,0,26,0.87,4620
172,1,263.49282836914057,36.63,1,0,29,0.87,4766
173,1,614.4942016601562,36.63,1,0,30,0.87,4730
174,1,161.7024841308594,36.63,1,0,35,0.87,4673
175,1,81.51506042480469,36.63,1,0,28,0.87,4556
176,1,19.94200897216797,36.63,1,0,28,0.87,4682
177,1,13.346641540527338,36.63,1,0,24,0.87,4453
178,1,2103.939453125,36.63,1,0,23,0.87,4734
179,1,206.1729736328125,36.63,1,0,27,0.87,4661
180,1,51.94340515136719,36.63,1,0,42,0.87,4658
181,1,14.32654094696045,36.63,1,0,26,0.87,4554
182,1,8.94913387298584,36.63,1,0,34,0.87,4658
183,1,527.0923461914061,36.63,1,0,41,0.87,4568
184,1,194.29931640625,36.63,1,0,24,0.87,4371
185,1,1.7231634855270392,36.63,1,0,24,0.87,4661
186,1,181.5143737792969,36.63,1,0,31,0.87,4502
187,1,50.26950454711914,36.63,1,0,48,0.87,4740
188,1,2108.50048828125,36.63,1,0,21,0.87,4761
189,1,75.91120910644531,36.63,1,0,25,0.87,4457
190,1,77.97574615478516,36.63,1,0,28,0.87,4503
191,1,376.3503112792969,36.63,1,0,24,0.87,4520
192,1,5.664112567901611,36.63,1,0,25,0.87,4724
193,1,10.44776248931885,36.63,1,0,30,0.87,4699
194,1,263.0969848632812,36.63,1,0,34,0.87,4722
195,1,779.2720947265625,36.63,1,0,23,0.87,4651
196,1,222.7997283935547,36.63,1,0,23,0.87,4557
197,1,181.5143737792969,36.63,1,0,26,0.87,4590
198,1,181.5143737792969,36.63,1,0,27,0.87,4556
199,1,0.0,36.63,1,0,38,0.87,4695
200,1,77.97574615478516,36.63,1,0,29,0.87,4743
201,1,14.32654094696045,36.63,1,0,26,0.87,4614
202,1,614.4942016601562,36.63,1,0,32,0.87,4640
203,1,22.23203277587891,36.63,1,0,29,0.87,4717
204,1,10.44183731079102,36.63,1,0,30,0.87,4738
205,1,15.55781936645508,36.63,1,0,27,0.87,4687
206,1,225.5828399658203,36.63,1,0,28,0.87,4741
207,1,3.920108318328857,36.63,1,0,23,0.87,4667
208,1,244.1101379394531,36.63,1,0,26,0.87,4565
209,1,42.47363662719727,36.63,1,0,35,0.87,4626
210,1,1.7231634855270392,36.63,1,0,35,0.87,4694
211,1,194.29931640625,36.63,1,0,24,0.87,4696
212,1,6.0,36.63,1,0,32,0.87,4735
213,1,31.71040916442871,36.63,1,0,32,0.87,4425
214,1,1831.0819091796882,36.63,1,0,30,0.87,4694
215,1,189.8713836669922,36.63,1,0,31,0.87,4707
216,1,56.084815979003906,36.63,1,0,30,0.87,4736
217,1,377.5501098632812,36.63,1,0,34,0.87,4698
218,1,83.9320068359375,36.63,1,0,24,0.87,4534
219,1,206.0412750244141,36.63,1,0,22,0.87,4697
220,1,119.56497192382808,36.63,1,0,26,0.87,4647
221,1,140.58866882324222,36.63,1,0,29,0.87,4611
222,1,1525.08740234375,36.63,0,1,35,0.87,4533
223,1,62.17602157592773,36.63,1,0,31,0.87,4879
224,1,220.8075714111328,36.63,1,0,27,0.87,4613
225,2,16.83182334899902,36.63,1,0,27,0.87,4588
226,1,181.5143737792969,36.63,1,0,33,0.87,4696
227,1,13.81503200531006,36.63,1,0,33,0.87,4617
228,1,31.52193450927734,36.63,1,0,29,0.87,4733
229,1,14.447757720947273,36.63,1,0,29,0.87,4786
230,1,169.6335296630859,36.63,1,0,36,0.87,4582
231,1,10.44183731079102,36.63,1,0,35,0.87,4652
232,1,392.9354553222656,36.63,1,0,33,0.87,4565
233,1,140.6603088378906,36.63,1,0,38,0.87,4729
234,1,37.14537048339844,36.63,0,1,24,0.87,4638
235,1,16.83182334899902,36.63,1,0,39,0.87,4618
236,1,0.6114726066589355,36.63,1,0,23,0.87,4707
237,1,91.7226791381836,36.63,1,0,31,0.87,4734
238,1,237.6291656494141,36.63,1,0,24,0.87,4733
239,1,2229.72216796875,36.63,1,0,34,0.87,4669
240,1,17.22419548034668,36.63,1,0,28,0.87,4688
241,1,37.9741325378418,36.63,1,0,28,0.87,4760
